symbol,timestamp,open,high,low,close,volume,trade_count,vwap
DOGE/USD,2024-06-29 05:00:00+00:00,0.12336,0.1242,0.120325,0.12055,19060.184188593,16.0,0.1227859518
DOGE/USD,2024-06-30 05:00:00+00:00,0.1205,0.127368,0.120388,0.1264,24716.332394676,25.0,0.1236222648
DOGE/USD,2024-07-01 05:00:00+00:00,0.126245,0.126614,0.122684,0.1236,11519.560118287,18.0,0.1247093636
DOGE/USD,2024-07-02 05:00:00+00:00,0.1234915,0.1253665,0.12076,0.121491,17593.070439053,23.0,0.1233899556
DOGE/USD,2024-07-03 05:00:00+00:00,0.1213715,0.122382,0.111978263,0.1150425,142564.901996988,48.0,0.1172116021
DOGE/USD,2024-07-04 05:00:00+00:00,0.1149675,0.1149675,0.09042343,0.096379,318946.909382489,90.0,0.0997391497
DOGE/USD,2024-07-05 05:00:00+00:00,0.09650935,0.109315,0.09042343,0.105745,195682.343184565,70.0,0.0995731548
DOGE/USD,2024-07-06 05:00:00+00:00,0.1057275,0.114169,0.1055,0.109965,37436.291125721,31.0,0.109864124
DOGE/USD,2024-07-07 05:00:00+00:00,0.1099695,0.11165,0.09882265,0.103992846,112207.359458077,38.0,0.1067496266
DOGE/USD,2024-07-08 05:00:00+00:00,0.103988346,0.11126,0.1032625,0.10815,90159.293325969,76.0,0.1073175443
DOGE/USD,2024-07-09 05:00:00+00:00,0.108023,0.109815,0.1057825,0.109714,37945.152108271,35.0,0.108337989
DOGE/USD,2024-07-10 05:00:00+00:00,0.109684,0.1105225,0.106435,0.10766,9198.02320136,22.0,0.1093734602
DOGE/USD,2024-07-11 05:00:00+00:00,0.1076545,0.114547693,0.104855,0.106155,58649.356296205,25.0,0.108592402
DOGE/USD,2024-07-12 05:00:00+00:00,0.1062795,0.10835,0.10495,0.10766,125753.251407538,25.0,0.1066491513
DOGE/USD,2024-07-13 05:00:00+00:00,0.107515,0.1146,0.107465,0.11357,74316.819174859,22.0,0.112088607
DOGE/USD,2024-07-14 05:00:00+00:00,0.1137005,0.11887,0.1111585,0.11755,14520.27959572,20.0,0.1144388001
DOGE/USD,2024-07-15 05:00:00+00:00,0.117387,0.1277998485,0.116188285,0.125095,34846.416391235,29.0,0.1182785123
DOGE/USD,2024-07-16 05:00:00+00:00,0.12508,0.1277,0.11893,0.1262995,134267.56007169,31.0,0.122116294
DOGE/USD,2024-07-17 05:00:00+00:00,0.1263035,0.1265795,0.12034,0.12253,189092.672797303,22.0,0.1231126203
DOGE/USD,2024-07-18 05:00:00+00:00,0.122652,0.12323,0.1172055,0.120115,186064.38731883,33.0,0.1213776883
DOGE/USD,2024-07-19 05:00:00+00:00,0.120014,0.1263,0.11786,0.126077,237009.783165509,39.0,0.1237925909
DOGE/USD,2024-07-20 05:00:00+00:00,0.126112,0.135855,0.125331,0.1313665,285635.908556025,35.0,0.1326688504
DOGE/USD,2024-07-21 05:00:00+00:00,0.1314,0.14363,0.125885,0.1411,258405.372208444,37.0,0.1323033974
DOGE/USD,2024-07-22 05:00:00+00:00,0.141,0.14245,0.1347,0.135624,135303.72494925,47.0,0.1388269497
DOGE/USD,2024-07-23 05:00:00+00:00,0.1355005,0.13653,0.1281805,0.1312625,4978.601276131,33.0,0.1323240319
DOGE/USD,2024-07-24 05:00:00+00:00,0.13123,0.134815,0.121841,0.1242,35465.805511071,40.0,0.1245262742
DOGE/USD,2024-07-25 05:00:00+00:00,0.124154,0.129603,0.120094,0.129125,91490.460578012,99.0,0.1241108988
DOGE/USD,2024-07-26 05:00:00+00:00,0.129285,0.13499,0.1287675,0.1347185,65113.938710502,31.0,0.133502576
DOGE/USD,2024-07-27 05:00:00+00:00,0.134818,0.138771,0.1289,0.1289,72255.19347146,12.0,0.1336324018
DOGE/USD,2024-07-28 05:00:00+00:00,0.12891,0.1347785,0.128135,0.133775,175841.439805516,16.0,0.1307341181
DOGE/USD,2024-07-29 05:00:00+00:00,0.13393,0.1350795,0.127157073,0.1293995,64359.374101597,48.0,0.1312351039
DOGE/USD,2024-07-30 05:00:00+00:00,0.1293505,0.13062,0.1232625,0.12431,242691.077274345,30.0,0.1266362179
DOGE/USD,2024-07-31 05:00:00+00:00,0.1243,0.127281,0.118365,0.1186265,88241.67200943,36.0,0.1212004867
DOGE/USD,2024-08-01 05:00:00+00:00,0.118612,0.121445,0.11203,0.117455,234631.083594101,42.0,0.1145825562
DOGE/USD,2024-08-02 05:00:00+00:00,0.1174395,0.11944,0.10818,0.1124,97597.787905936,28.0,0.1144239653
DOGE/USD,2024-08-03 05:00:00+00:00,0.112415,0.11459,0.10517,0.107448,75701.950509514,30.0,0.1116359422
DOGE/USD,2024-08-04 05:00:00+00:00,0.1074585,0.108435,0.089029,0.09209,132253.915699238,61.0,0.0990657065
DOGE/USD,2024-08-05 05:00:00+00:00,0.09207895,0.10155,0.080525,0.09853215,146801.932033095,79.0,0.09161318
DOGE/USD,2024-08-06 05:00:00+00:00,0.09842335,0.10026,0.09412515,0.099226,294552.775544987,60.0,0.0980055535
DOGE/USD,2024-08-07 05:00:00+00:00,0.09925965,0.1021085,0.09357,0.09894665,169878.035526324,42.0,0.0980352717
DOGE/USD,2024-08-08 05:00:00+00:00,0.09884585,0.108005,0.09884585,0.10425,265531.582076795,41.0,0.1030780086
DOGE/USD,2024-08-09 05:00:00+00:00,0.104126,0.1057435,0.10165,0.1034395,123722.310885319,26.0,0.1039083818
DOGE/USD,2024-08-10 05:00:00+00:00,0.103413,0.1110205,0.1032,0.108457,7236.419736658,10.0,0.1047396307
DOGE/USD,2024-08-11 05:00:00+00:00,0.108595,0.1101965,0.1000622,0.101757,23893.096807803,19.0,0.1042801955
DOGE/USD,2024-08-12 05:00:00+00:00,0.101775,0.10906,0.100535,0.1046335,189943.729807822,22.0,0.1047269816
DOGE/USD,2024-08-13 05:00:00+00:00,0.1046415,0.107625,0.103371,0.105835,16001.500622594,24.0,0.1058364271
DOGE/USD,2024-08-14 05:00:00+00:00,0.105735,0.1067805035,0.10148,0.10278,29633.426621608,9.0,0.1049276483
DOGE/USD,2024-08-15 05:00:00+00:00,0.10265,0.10495,0.0979865,0.1014185,79549.293049117,39.0,0.0998037095
DOGE/USD,2024-08-16 05:00:00+00:00,0.10135,0.102532017,0.097528,0.10091,28290.893568455,35.0,0.099828921
DOGE/USD,2024-08-17 05:00:00+00:00,0.100853,0.103695,0.100657,0.102155,10496.389736397,11.0,0.1020522038
DOGE/USD,2024-08-18 05:00:00+00:00,0.1021995,0.104478,0.09943935,0.1004,7711.659180286,15.0,0.1031672499
DOGE/USD,2024-08-19 05:00:00+00:00,0.1003,0.105447,0.0986287,0.104462,49650.007356343,30.0,0.1029196664
DOGE/USD,2024-08-20 05:00:00+00:00,0.104495,0.105691,0.101224,0.10365,250549.414708766,27.0,0.1038707708
DOGE/USD,2024-08-21 05:00:00+00:00,0.103731,0.107965,0.1021395,0.10541,185155.639576773,31.0,0.103604017
DOGE/USD,2024-08-22 05:00:00+00:00,0.105413,0.10685,0.10476,0.1062,160496.779146569,13.0,0.1056947942
DOGE/USD,2024-08-23 05:00:00+00:00,0.10605,0.115545,0.10605,0.1123775,444131.79601233,63.0,0.1104132491
DOGE/USD,2024-08-24 05:00:00+00:00,0.112235,0.11503,0.1099775,0.1110255,34535.164928036,47.0,0.1128215397
DOGE/USD,2024-08-25 05:00:00+00:00,0.1110505,0.111245,0.10786,0.109743,53923.163325222,76.0,0.109793225
DOGE/USD,2024-08-26 05:00:00+00:00,0.10975,0.1098115,0.104431,0.1059,35559.969034738,25.0,0.1066145898
DOGE/USD,2024-08-27 05:00:00+00:00,0.1059265,0.106525,0.09644575,0.0991145,34717.482261593,28.0,0.1011284909
DOGE/USD,2024-08-28 05:00:00+00:00,0.0991045,0.101996,0.096894,0.10025,67814.27238631,33.0,0.0992569378
DOGE/USD,2024-08-29 05:00:00+00:00,0.100269,0.107178841,0.09831,0.100297,36888.771159608,21.0,0.0999284221
DOGE/USD,2024-08-30 05:00:00+00:00,0.1002325,0.106359982,0.0972071075,0.101665,51123.742871899,37.0,0.0994873621
DOGE/USD,2024-08-31 05:00:00+00:00,0.101594,0.10226,0.0997949,0.0999825,3048.274061266,19.0,0.1007711115
DOGE/USD,2024-09-01 05:00:00+00:00,0.1000515,0.1000515,0.0940277,0.09418885,92752.486052065,47.0,0.098604993
DOGE/USD,2024-09-02 05:00:00+00:00,0.09421355,0.100777,0.0941245,0.0991705,236586.571123976,29.0,0.0997012169
DOGE/USD,2024-09-03 05:00:00+00:00,0.0991735,0.1005,0.09194795,0.09594325,25227.515509786,26.0,0.0966832674
DOGE/USD,2024-09-04 05:00:00+00:00,0.0958335,0.0994821,0.094501,0.0969103,32228.48284829,22.0,0.0960111743
DOGE/USD,2024-09-05 05:00:00+00:00,0.0967942,0.099386,0.09622,0.0985415,14657.251936655,27.0,0.0983162664
DOGE/USD,2024-09-06 05:00:00+00:00,0.09844,0.099829615,0.0889668,0.092404,28006.209332548,31.0,0.0925814613
DOGE/USD,2024-09-07 05:00:00+00:00,0.092392,0.096935,0.09233835,0.0958389,18564.98794242,20.0,0.0950116307
DOGE/USD,2024-09-08 05:00:00+00:00,0.095844,0.09759,0.0938425,0.0965685,78161.414240977,12.0,0.0957517986
DOGE/USD,2024-09-09 05:00:00+00:00,0.0965367,0.1048625,0.0959914,0.103535,129957.11342182,40.0,0.1041964358
DOGE/USD,2024-09-10 05:00:00+00:00,0.103555,0.108295466,0.09954815,0.0997498,49662.291934299,26.0,0.1026911156
DOGE/USD,2024-09-11 05:00:00+00:00,0.0996035,0.1029475,0.0978341,0.102535,108951.62567899,31.0,0.1008177673
DOGE/USD,2024-09-12 05:00:00+00:00,0.1025435,0.103335,0.1004105,0.102046,42107.963835757,28.0,0.1022061533
DOGE/USD,2024-09-13 05:00:00+00:00,0.102055,0.10849,0.10195,0.1067165,61231.700801111,37.0,0.106323576
DOGE/USD,2024-09-14 05:00:00+00:00,0.10678,0.1074,0.10437,0.1052985,108946.472623238,32.0,0.1062310904
DOGE/USD,2024-09-15 05:00:00+00:00,0.105177,0.1064185,0.100007,0.10115,89900.07183295,25.0,0.1049894276
DOGE/USD,2024-09-16 05:00:00+00:00,0.10125,0.1029595,0.09835255,0.100242,82918.394104857,47.0,0.1000289979
DOGE/USD,2024-09-17 05:00:00+00:00,0.10025,0.10265,0.0996235,0.1005665,23855.493191411,34.0,0.1007683398
DOGE/USD,2024-09-18 05:00:00+00:00,0.1006285,0.1058140765,0.0993766,0.1041815,30458.453926764,24.0,0.1023536288
DOGE/USD,2024-09-19 05:00:00+00:00,0.10415,0.1071115,0.1035675,0.106782,113981.722029292,34.0,0.1057584245
DOGE/USD,2024-09-20 05:00:00+00:00,0.106778,0.10745,0.10374,0.1045765,6146.868575799,15.0,0.1053390251
DOGE/USD,2024-09-21 05:00:00+00:00,0.10459,0.1104815,0.104446,0.1081405,33446.463000604,31.0,0.1083215513
DOGE/USD,2024-09-22 05:00:00+00:00,0.10815,0.10917,0.103775,0.10765,9733.307714002,23.0,0.1065528516
DOGE/USD,2024-09-23 05:00:00+00:00,0.1076705,0.10886,0.106026,0.1073165,6110.64524373,11.0,0.1072251748
DOGE/USD,2024-09-24 05:00:00+00:00,0.1072745,0.111165,0.1068785,0.1097665,51868.100588075,31.0,0.109627289
DOGE/USD,2024-09-25 05:00:00+00:00,0.109757,0.11057,0.1040508525,0.1087285,280774.641984632,20.0,0.1087242803
DOGE/USD,2024-09-26 05:00:00+00:00,0.108735,0.12135,0.108555,0.1213135,69624.261203393,36.0,0.1170917489
DOGE/USD,2024-09-27 05:00:00+00:00,0.1211765,0.128764,0.1205115,0.12595,351978.735188408,80.0,0.1251838421
DOGE/USD,2024-09-28 05:00:00+00:00,0.12585,0.132016,0.120185,0.1288615,103717.790388542,50.0,0.1248448846
DOGE/USD,2024-09-29 05:00:00+00:00,0.128835,0.1292655,0.12063,0.122265,66999.648458667,38.0,0.1249296479
DOGE/USD,2024-09-30 05:00:00+00:00,0.122261,0.123554,0.113272,0.1183335,266006.361018485,46.0,0.1194613902
DOGE/USD,2024-10-01 05:00:00+00:00,0.11833,0.1201411325,0.10258,0.10779,612750.818866137,71.0,0.1118202642
DOGE/USD,2024-10-02 05:00:00+00:00,0.107831,0.1095,0.102265,0.105637,100215.903508443,28.0,0.1054740086
DOGE/USD,2024-10-03 05:00:00+00:00,0.10575,0.1074935,0.1011405,0.1070485,17148.142769523,18.0,0.1032518868
DOGE/USD,2024-10-04 05:00:00+00:00,0.10695,0.11055,0.106585,0.108235,201068.926472385,32.0,0.1082451487
DOGE/USD,2024-10-05 05:00:00+00:00,0.108355,0.110141,0.1075985,0.10871,3396.420821053,17.0,0.1086957057
DOGE/USD,2024-10-06 05:00:00+00:00,0.10883,0.115445,0.10838,0.113611,6010.523973272,14.0,0.1106504583
DOGE/USD,2024-10-07 05:00:00+00:00,0.1136075,0.11466,0.1079765,0.10935,57992.060907369,18.0,0.1112269992
DOGE/USD,2024-10-08 05:00:00+00:00,0.109374,0.10947,0.105183,0.1083495,241929.283310474,21.0,0.1067173555
DOGE/USD,2024-10-09 05:00:00+00:00,0.108445,0.111355,0.1060245,0.10805,15414.489626225,19.0,0.1083633455
DOGE/USD,2024-10-10 05:00:00+00:00,0.1080435,0.10858,0.103019,0.10756,297878.550425513,28.0,0.1067980182
DOGE/USD,2024-10-11 05:00:00+00:00,0.107666,0.111525,0.1075155,0.1100425,63827.409662578,30.0,0.1088455369
DOGE/USD,2024-10-12 05:00:00+00:00,0.10995,0.11215,0.10988,0.111545,25384.067183551,17.0,0.1112974992
DOGE/USD,2024-10-13 05:00:00+00:00,0.1116,0.1134775,0.108655,0.1126,36590.753448004,26.0,0.1113778168
DOGE/USD,2024-10-14 05:00:00+00:00,0.112635,0.11925,0.110360957,0.117015,537897.187752477,47.0,0.1146502436
DOGE/USD,2024-10-15 05:00:00+00:00,0.1170415,0.1182635,0.110145,0.1173015,31848.265169669,65.0,0.1152886264
DOGE/USD,2024-10-16 05:00:00+00:00,0.117285,0.129761,0.116945,0.1238725,378586.548508176,108.0,0.1263688783
DOGE/USD,2024-10-17 05:00:00+00:00,0.123841,0.13663,0.120425,0.1314455,119595.82076464,97.0,0.1275299896
DOGE/USD,2024-10-18 05:00:00+00:00,0.131425,0.1469,0.131425,0.14344,172405.216285526,98.0,0.1375370275
DOGE/USD,2024-10-19 05:00:00+00:00,0.14328,0.1467745,0.139365,0.1416205,55747.729172422,70.0,0.1441344326
DOGE/USD,2024-10-20 05:00:00+00:00,0.14158,0.1471845,0.137207,0.1471,214009.534429201,66.0,0.1416654862
DOGE/USD,2024-10-21 05:00:00+00:00,0.14724,0.14966,0.138125,0.144489,150198.286048825,84.0,0.1436553825
DOGE/USD,2024-10-22 05:00:00+00:00,0.14445,0.14643,0.1364485,0.138558,352754.402939543,44.0,0.1397879214
DOGE/USD,2024-10-23 05:00:00+00:00,0.1385885,0.1429365,0.13295,0.1401075,48921.589252399,52.0,0.1384389855
DOGE/USD,2024-10-24 05:00:00+00:00,0.13996,0.14365,0.1362385,0.13963,27208.791305062,34.0,0.140999384
DOGE/USD,2024-10-25 05:00:00+00:00,0.1394935,0.140715,0.1277625,0.13359,67019.068053717,31.0,0.132087233
DOGE/USD,2024-10-26 05:00:00+00:00,0.133717,0.1384755,0.1319755,0.13805,73541.03462057,33.0,0.1362108587
DOGE/USD,2024-10-27 05:00:00+00:00,0.138,0.14607,0.136447,0.144505,166077.935211107,77.0,0.1413257057
DOGE/USD,2024-10-28 05:00:00+00:00,0.1444,0.168935,0.14175,0.16538,195886.070022321,119.0,0.1535161706
DOGE/USD,2024-10-29 05:00:00+00:00,0.1651965,0.179631,0.163278,0.175948,877694.717937572,156.0,0.1692461833
DOGE/USD,2024-10-30 05:00:00+00:00,0.17595,0.1777445,0.1644785,0.171394,287553.125905273,83.0,0.1691872243
DOGE/USD,2024-10-31 05:00:00+00:00,0.17124,0.1733775,0.1562735,0.1600885,174093.320235281,67.0,0.1666361171
DOGE/USD,2024-11-01 05:00:00+00:00,0.160232,0.1688725,0.15402,0.1606075,82072.82191056,60.0,0.1609023798
DOGE/USD,2024-11-02 05:00:00+00:00,0.1604095,0.16275,0.148105,0.1518,80894.181249251,38.0,0.1560337625
DOGE/USD,2024-11-03 05:00:00+00:00,0.15181,0.1544985,0.1422165,0.1496815,135467.563232252,41.0,0.1474610622
DOGE/USD,2024-11-04 06:00:00+00:00,0.1496805,0.16639,0.149535,0.1650755,200841.977292824,106.0,0.1578889896
DOGE/USD,2024-11-05 06:00:00+00:00,0.1650385,0.2188,0.165009,0.20666,724643.932460609,169.0,0.193471451
DOGE/USD,2024-11-06 06:00:00+00:00,0.206685,0.211455,0.1803933,0.1936625,998276.943631139,278.0,0.1971844101
DOGE/USD,2024-11-07 06:00:00+00:00,0.193685,0.19951,0.185534,0.199455,379182.065844756,118.0,0.1925264312
DOGE/USD,2024-11-08 06:00:00+00:00,0.1994,0.207169,0.1906605,0.202381,481014.547308549,126.0,0.1983954688
DOGE/USD,2024-11-09 06:00:00+00:00,0.20238,0.232624,0.2013,0.22696,727717.246820653,177.0,0.2236790734
DOGE/USD,2024-11-10 06:00:00+00:00,0.226911,0.3028175,0.224585,0.278,1867081.996415994,442.0,0.2573825644
DOGE/USD,2024-11-11 06:00:00+00:00,0.2777415,0.447476385,0.275325,0.4000445,1438471.417349501,668.0,0.3325111979
DOGE/USD,2024-11-12 06:00:00+00:00,0.400165,0.439232,0.329525,0.36255,1706719.558496798,1188.0,0.3885839358
DOGE/USD,2024-11-13 06:00:00+00:00,0.3629195,0.434363,0.3569705,0.3945085,1430374.003099955,581.0,0.4003274486
DOGE/USD,2024-11-14 06:00:00+00:00,0.39446,0.4165285,0.35263,0.366,2706515.342896746,470.0,0.3907662442
DOGE/USD,2024-11-15 06:00:00+00:00,0.366132,0.384645,0.35271,0.378175,471485.384248913,383.0,0.3681053933
DOGE/USD,2024-11-16 06:00:00+00:00,0.37781,0.391205,0.34007,0.35,499067.980043836,295.0,0.3669601721
DOGE/USD,2024-11-17 06:00:00+00:00,0.35001,0.375955,0.348862,0.3694125,99465.662448375,167.0,0.3630730099
DOGE/USD,2024-11-18 06:00:00+00:00,0.36947,0.3928635515,0.357685,0.38938,973598.871785078,420.0,0.3741542046
DOGE/USD,2024-11-19 06:00:00+00:00,0.38881,0.4204,0.37669,0.390145,853555.578484686,353.0,0.3979005254
DOGE/USD,2024-11-20 06:00:00+00:00,0.3901005,0.396737,0.3657375,0.3837225,594864.575565769,263.0,0.3860959703
DOGE/USD,2024-11-21 06:00:00+00:00,0.384035,0.402155,0.37765,0.39625,630449.501023209,224.0,0.3913445915
DOGE/USD,2024-11-22 06:00:00+00:00,0.396278,0.479745,0.385495,0.466765,1687822.043560161,445.0,0.442001217
DOGE/USD,2024-11-23 06:00:00+00:00,0.46685,0.479795,0.401985111,0.4360255,678339.972955422,482.0,0.459788449
DOGE/USD,2024-11-24 06:00:00+00:00,0.4357,0.440915,0.400272,0.424765,981272.433299977,263.0,0.4184233162
DOGE/USD,2024-11-25 06:00:00+00:00,0.425275,0.4375965,0.3808565,0.407337,711446.51269577,381.0,0.4132540434
DOGE/USD,2024-11-26 06:00:00+00:00,0.407805,0.409125,0.3651,0.3887,481516.442004856,348.0,0.3806950588
DOGE/USD,2024-11-27 06:00:00+00:00,0.3891055,0.428905,0.385513,0.40763,1254170.906129617,270.0,0.4070398592
DOGE/USD,2024-11-28 06:00:00+00:00,0.4075265,0.408145,0.391531,0.4048365,131354.440186423,110.0,0.4039803802
DOGE/USD,2024-11-29 06:00:00+00:00,0.40456,0.43755,0.40043,0.4284475,688926.475112693,223.0,0.4249135093
DOGE/USD,2024-11-30 06:00:00+00:00,0.42864,0.437027,0.4170712245,0.4265,798659.990762323,326.0,0.429226696
DOGE/USD,2024-12-01 06:00:00+00:00,0.4264,0.463286535,0.4207,0.43897,1099325.435094821,224.0,0.440516204
DOGE/USD,2024-12-02 06:00:00+00:00,0.43906,0.4399955,0.400723,0.4230335,1090784.794393474,294.0,0.419634789
DOGE/USD,2024-12-03 06:00:00+00:00,0.4231685,0.428823,0.3883545,0.41884,284384.776123863,237.0,0.408995574
DOGE/USD,2024-12-04 06:00:00+00:00,0.4194265,0.46473,0.400448,0.46235,649275.802272938,322.0,0.4173396426
DOGE/USD,2024-12-05 06:00:00+00:00,0.44759,0.45693,0.415374,0.43554,880261.961684056,290.0,0.4437313355
DOGE/USD,2024-12-06 06:00:00+00:00,0.43585,0.44183,0.42055,0.432530893,248540.573310453,156.0,0.4356095929
DOGE/USD,2024-12-07 06:00:00+00:00,0.431761786,0.484305,0.4317,0.46793,522809.540213697,295.0,0.4572292277
DOGE/USD,2024-12-08 06:00:00+00:00,0.4682625,0.47092,0.44629,0.453125,140356.442889392,180.0,0.4604045771
DOGE/USD,2024-12-09 06:00:00+00:00,0.45285,0.45285,0.379209,0.4068405,551366.890979581,451.0,0.4173899383
DOGE/USD,2024-12-10 06:00:00+00:00,0.40709,0.416578,0.3663,0.39177,747959.488878604,369.0,0.3869598561
DOGE/USD,2024-12-11 06:00:00+00:00,0.391599,0.423962,0.38665,0.4188,385449.70438427,246.0,0.4114205049
DOGE/USD,2024-12-12 06:00:00+00:00,0.4185,0.419995,0.399375,0.4068185,198918.462139342,144.0,0.4093674708
DOGE/USD,2024-12-13 06:00:00+00:00,0.407089,0.41333,0.399715,0.409275,196951.174357925,220.0,0.4063331492
DOGE/USD,2024-12-14 06:00:00+00:00,0.409055,0.41232,0.387558,0.39926,196367.584776008,142.0,0.3928910963
DOGE/USD,2024-12-15 06:00:00+00:00,0.399301,0.4144505,0.392485,0.40508348,83964.137204583,339.0,0.4023870723
DOGE/USD,2024-12-16 06:00:00+00:00,0.40492348,0.413275,0.392685,0.400384,463903.319621147,309.0,0.403207278
DOGE/USD,2024-12-17 06:00:00+00:00,0.400316,0.4095005,0.38125,0.384435,475348.803196532,227.0,0.3969892946
DOGE/USD,2024-12-18 06:00:00+00:00,0.384301,0.3903,0.3403185,0.36291,699108.916159856,371.0,0.3625357136
DOGE/USD,2024-12-19 06:00:00+00:00,0.36317,0.3668005,0.300235,0.315028,690877.233709472,356.0,0.3245796819
DOGE/USD,2024-12-20 06:00:00+00:00,0.3151745,0.34278,0.261814,0.34158,1155536.693379119,398.0,0.3033143903
DOGE/USD,2024-12-21 06:00:00+00:00,0.341413,0.349869,0.3054085,0.31015,1046697.226906117,222.0,0.3220037719
DOGE/USD,2024-12-22 06:00:00+00:00,0.310353,0.3242095,0.3028085,0.31566,533825.592899309,137.0,0.3137616009
DOGE/USD,2024-12-23 06:00:00+00:00,0.31582,0.328426,0.303292,0.3238145,379957.002193732,182.0,0.3131294052
DOGE/USD,2024-12-24 06:00:00+00:00,0.32366,0.340325,0.317325,0.3337,223501.338959319,141.0,0.3297897911
DOGE/USD,2024-12-25 06:00:00+00:00,0.3338,0.3417465,0.324075,0.32644,188848.455718052,102.0,0.3326473124
DOGE/USD,2024-12-26 06:00:00+00:00,0.32654,0.32654,0.3081501535,0.3142035,137959.047812624,125.0,0.3156467623
DOGE/USD,2024-12-27 06:00:00+00:00,0.314305,0.324355,0.308505,0.315266,180788.426481909,129.0,0.3153849373
DOGE/USD,2024-12-28 06:00:00+00:00,0.31538,0.326781,0.314104,0.3252,17123.204003545,66.0,0.3213686229
DOGE/USD,2024-12-29 06:00:00+00:00,0.325345,0.3290325,0.3115445,0.3167775,742376.203762914,81.0,0.3180349333
DOGE/USD,2024-12-30 06:00:00+00:00,0.3170085,0.3226655,0.306405,0.310355,136694.696283358,131.0,0.3135096025
